2014-01-29T11:21:41.925588,122.0,2.0,6.0,4.0,27.0,6.0,10.0,31.0,55.0,2.0,5.0,1.0,22.0,5.0,11.0,24.0,83.0,4.0,5.0,3.0,26.0,5.0,11.0,33.0,66.0,3.0,7.0,3.0,25.0,6.0,9.0,30.0,84.0,3.0,4.0,3.0,27.0,7.0,10.0,33.0,56.0,3.0,8.0,5.0,23.0,5.0,11.0,27.0,65.0,4.0,6.0,3.0,25.0,5.0,13.0,30.0,73.0,2.0,5.0,4.0,26.0,6.0,11.0,32.0
2014-01-29T11:21:41.928020,124.0,3.0,6.0,1.0,27.0,7.0,13.0,31.0,53.0,3.0,5.0,4.0,23.0,5.0,10.0,24.0,84.0,3.0,6.0,3.0,27.0,5.0,13.0,32.0,64.0,3.0,7.0,1.0,24.0,6.0,11.0,28.0,84.0,3.0,5.0,3.0,25.0,6.0,12.0,31.0,55.0,3.0,6.0,2.0,23.0,4.0,11.0,26.0,66.0,1.0,4.0,3.0,27.0,6.0,10.0,30.0,73.0,3.0,5.0,4.0,27.0,6.0,12.0,31.0
2014-01-29T11:21:41.930064,123.0,3.0,6.0,4.0,26.0,6.0,11.0,31.0,53.0,3.0,7.0,3.0,22.0,4.0,10.0,22.0,85.0,2.0,7.0,5.0,27.0,5.0,12.0,32.0,64.0,5.0,5.0,1.0,25.0,7.0,12.0,26.0,84.0,5.0,7.0,2.0,26.0,6.0,11.0,32.0,56.0,4.0,5.0,2.0,25.0,5.0,9.0,26.0,64.0,5.0,7.0,3.0,27.0,5.0,11.0,30.0,73.0,3.0,6.0,2.0,26.0,7.0,10.0,34.0
2014-01-29T11:21:41.932097,124.0,3.0,5.0,4.0,29.0,14.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,3.0,5.0,2.0,29.0,10.0,13.0,35.0,0.0,4.0,0.0,6.0,0.0,0.0,12.0,29.0,85.0,5.0,4.0,1.0,25.0,11.0,0.0,0.0,54.0,3.0,6.0,9.0,25.0,11.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,4.0,7.0,4.0,26.0,11.0,12.0,33.0
2014-01-29T11:21:41.934122,124.0,5.0,7.0,2.0,28.0,14.0,13.0,33.0,55.0,1.0,5.0,2.0,22.0,10.0,14.0,26.0,83.0,2.0,9.0,3.0,29.0,14.0,13.0,34.0,64.0,2.0,5.0,3.0,27.0,12.0,11.0,29.0,85.0,3.0,4.0,3.0,29.0,12.0,20.0,33.0,56.0,4.0,6.0,4.0,23.0,14.0,12.0,27.0,66.0,3.0,5.0,4.0,25.0,17.0,10.0,31.0,72.0,3.0,6.0,1.0,26.0,11.0,10.0,33.0
2014-01-29T11:21:41.936886,125.0,3.0,5.0,3.0,26.0,13.0,12.0,32.0,55.0,4.0,6.0,3.0,21.0,10.0,9.0,25.0,85.0,4.0,5.0,1.0,27.0,14.0,11.0,36.0,64.0,3.0,6.0,3.0,25.0,11.0,12.0,27.0,82.0,3.0,6.0,2.0,28.0,13.0,11.0,35.0,56.0,3.0,6.0,3.0,25.0,10.0,16.0,27.0,65.0,6.0,5.0,4.0,22.0,13.0,11.0,30.0,74.0,3.0,7.0,3.0,27.0,18.0,12.0,31.0
2014-01-29T11:21:41.940573,124.0,4.0,5.0,4.0,26.0,12.0,12.0,31.0,57.0,2.0,6.0,3.0,23.0,13.0,11.0,25.0,84.0,3.0,9.0,0.0,27.0,14.0,12.0,33.0,64.0,6.0,5.0,2.0,25.0,12.0,13.0,28.0,84.0,3.0,6.0,2.0,28.0,12.0,12.0,34.0,55.0,1.0,7.0,0.0,18.0,10.0,12.0,27.0,65.0,2.0,7.0,2.0,27.0,16.0,11.0,29.0,74.0,3.0,6.0,6.0,26.0,12.0,12.0,33.0
2014-01-29T11:21:41.943671,126.0,2.0,6.0,3.0,27.0,9.0,11.0,33.0,56.0,3.0,7.0,4.0,23.0,10.0,11.0,24.0,85.0,4.0,7.0,1.0,25.0,12.0,10.0,35.0,63.0,2.0,6.0,2.0,25.0,12.0,13.0,29.0,84.0,2.0,4.0,1.0,28.0,11.0,13.0,25.0,55.0,1.0,6.0,4.0,23.0,11.0,11.0,25.0,65.0,3.0,5.0,3.0,25.0,13.0,11.0,31.0,72.0,3.0,4.0,3.0,25.0,13.0,13.0,33.0
2014-01-29T11:21:41.946470,124.0,3.0,7.0,2.0,27.0,14.0,15.0,33.0,56.0,4.0,8.0,2.0,22.0,11.0,15.0,26.0,85.0,3.0,5.0,3.0,26.0,14.0,14.0,33.0,65.0,3.0,5.0,3.0,25.0,12.0,12.0,28.0,85.0,2.0,5.0,3.0,26.0,16.0,18.0,32.0,55.0,2.0,6.0,2.0,22.0,10.0,12.0,25.0,67.0,2.0,5.0,2.0,27.0,13.0,13.0,31.0,75.0,4.0,7.0,2.0,28.0,13.0,12.0,34.0
2014-01-29T11:21:41.950185,126.0,3.0,7.0,4.0,28.0,13.0,14.0,33.0,56.0,3.0,6.0,3.0,23.0,9.0,11.0,22.0,84.0,3.0,5.0,3.0,31.0,13.0,12.0,34.0,66.0,1.0,7.0,1.0,31.0,13.0,12.0,28.0,85.0,3.0,6.0,1.0,31.0,12.0,13.0,33.0,55.0,3.0,5.0,4.0,22.0,11.0,13.0,26.0,65.0,3.0,6.0,2.0,26.0,15.0,11.0,30.0,74.0,5.0,5.0,0.0,26.0,16.0,11.0,32.0
