2014-01-29T14:05:26.790058,494.0,352.0,15.0,8.0,22.0,13.0,11.0,65.0,512.0,545.0,15.0,8.0,23.0,12.0,10.0,61.0,168.0,173.0,15.0,6.0,21.0,12.0,9.0,52.0,166.0,174.0,14.0,7.0,21.0,13.0,12.0,45.0,246.0,259.0,15.0,6.0,22.0,12.0,10.0,57.0,107.0,111.0,14.0,6.0,18.0,11.0,10.0,35.0,142.0,148.0,15.0,6.0,22.0,13.0,10.0,44.0,12.0,10.0,6.0,5.0,6.0,6.0,5.0,6.0
2014-01-29T14:05:26.811440,494.0,354.0,16.0,8.0,23.0,12.0,10.0,65.0,513.0,544.0,15.0,8.0,23.0,12.0,11.0,62.0,170.0,173.0,15.0,7.0,21.0,12.0,10.0,50.0,167.0,174.0,14.0,7.0,21.0,12.0,10.0,45.0,246.0,260.0,16.0,7.0,22.0,12.0,10.0,58.0,108.0,112.0,13.0,6.0,19.0,13.0,10.0,36.0,142.0,148.0,15.0,6.0,21.0,13.0,11.0,45.0,11.0,10.0,5.0,5.0,6.0,5.0,6.0,4.0
2014-01-29T14:05:26.813517,493.0,354.0,16.0,7.0,23.0,12.0,11.0,64.0,514.0,546.0,15.0,8.0,23.0,11.0,11.0,62.0,170.0,174.0,15.0,8.0,22.0,12.0,10.0,52.0,166.0,173.0,16.0,7.0,21.0,10.0,11.0,45.0,246.0,260.0,15.0,7.0,22.0,11.0,11.0,58.0,107.0,111.0,14.0,6.0,19.0,11.0,11.0,35.0,142.0,148.0,14.0,8.0,21.0,12.0,11.0,45.0,12.0,10.0,5.0,5.0,6.0,6.0,5.0,4.0
2014-01-29T14:05:26.817370,447.0,295.0,12.0,7.0,19.0,10.0,10.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,161.0,13.0,7.0,16.0,11.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,242.0,13.0,8.0,20.0,10.0,10.0,57.0,0.0,102.0,0.0,7.0,0.0,0.0,9.0,34.0,139.0,138.0,12.0,7.0,16.0,11.0,0.0,0.0,13.0,10.0,5.0,5.0,7.0,7.0,5.0,5.0
2014-01-29T14:05:26.820719,447.0,299.0,13.0,7.0,19.0,10.0,10.0,61.0,467.0,445.0,12.0,7.0,20.0,10.0,11.0,58.0,160.0,162.0,14.0,6.0,17.0,11.0,10.0,50.0,165.0,165.0,12.0,6.0,20.0,10.0,9.0,43.0,241.0,243.0,12.0,5.0,18.0,10.0,10.0,57.0,103.0,101.0,12.0,6.0,17.0,8.0,10.0,34.0,139.0,138.0,12.0,7.0,17.0,11.0,10.0,43.0,11.0,10.0,6.0,4.0,5.0,6.0,5.0,5.0
2014-01-29T14:05:26.823990,448.0,300.0,13.0,7.0,19.0,11.0,11.0,62.0,468.0,441.0,13.0,8.0,20.0,11.0,10.0,59.0,166.0,162.0,12.0,6.0,17.0,11.0,10.0,50.0,165.0,166.0,12.0,7.0,15.0,11.0,10.0,46.0,242.0,243.0,14.0,6.0,18.0,11.0,9.0,57.0,100.0,100.0,11.0,6.0,18.0,10.0,9.0,34.0,139.0,139.0,13.0,7.0,18.0,10.0,10.0,42.0,12.0,11.0,6.0,5.0,5.0,7.0,6.0,6.0
2014-01-29T14:05:26.827049,448.0,297.0,12.0,8.0,20.0,10.0,10.0,62.0,468.0,444.0,14.0,7.0,20.0,11.0,11.0,59.0,165.0,162.0,12.0,7.0,18.0,10.0,11.0,50.0,164.0,165.0,9.0,6.0,18.0,9.0,11.0,44.0,241.0,243.0,13.0,7.0,18.0,10.0,10.0,57.0,100.0,99.0,12.0,7.0,16.0,10.0,11.0,35.0,138.0,139.0,12.0,5.0,18.0,10.0,10.0,44.0,11.0,10.0,6.0,5.0,5.0,7.0,5.0,6.0
2014-01-29T14:05:26.829016,447.0,301.0,13.0,7.0,21.0,9.0,10.0,62.0,467.0,442.0,11.0,12.0,21.0,9.0,11.0,58.0,165.0,162.0,12.0,6.0,18.0,9.0,11.0,50.0,165.0,165.0,11.0,6.0,18.0,9.0,10.0,43.0,242.0,243.0,13.0,6.0,19.0,10.0,11.0,59.0,99.0,99.0,11.0,7.0,18.0,9.0,11.0,34.0,139.0,141.0,13.0,7.0,18.0,10.0,11.0,43.0,12.0,9.0,4.0,5.0,5.0,6.0,6.0,5.0
2014-01-29T14:05:26.831096,447.0,300.0,13.0,7.0,21.0,9.0,11.0,63.0,469.0,444.0,12.0,6.0,20.0,11.0,10.0,58.0,165.0,164.0,12.0,6.0,20.0,11.0,10.0,51.0,165.0,165.0,12.0,6.0,18.0,11.0,10.0,43.0,241.0,244.0,12.0,7.0,20.0,10.0,9.0,57.0,101.0,99.0,15.0,6.0,17.0,10.0,11.0,35.0,139.0,138.0,12.0,7.0,19.0,9.0,10.0,46.0,12.0,10.0,6.0,5.0,5.0,4.0,5.0,5.0
2014-01-29T14:05:26.834040,447.0,300.0,13.0,7.0,22.0,10.0,11.0,57.0,467.0,444.0,12.0,8.0,22.0,9.0,11.0,59.0,165.0,162.0,12.0,6.0,18.0,10.0,11.0,50.0,165.0,166.0,15.0,7.0,19.0,10.0,10.0,45.0,241.0,243.0,13.0,9.0,21.0,10.0,11.0,57.0,99.0,99.0,11.0,7.0,17.0,10.0,10.0,26.0,139.0,139.0,12.0,7.0,18.0,10.0,11.0,43.0,11.0,9.0,5.0,4.0,6.0,5.0,6.0,4.0
2014-01-29T14:05:26.836105,446.0,300.0,13.0,8.0,22.0,9.0,11.0,62.0,468.0,448.0,13.0,8.0,23.0,9.0,11.0,58.0,162.0,163.0,12.0,7.0,19.0,10.0,10.0,41.0,164.0,169.0,12.0,6.0,20.0,10.0,11.0,43.0,241.0,242.0,12.0,7.0,21.0,10.0,9.0,58.0,98.0,98.0,14.0,6.0,17.0,10.0,10.0,35.0,139.0,140.0,12.0,7.0,19.0,10.0,10.0,43.0,12.0,11.0,5.0,4.0,7.0,5.0,5.0,5.0
2014-01-29T14:05:26.838509,447.0,301.0,12.0,7.0,23.0,9.0,10.0,62.0,470.0,443.0,13.0,8.0,21.0,10.0,9.0,59.0,165.0,162.0,11.0,7.0,20.0,10.0,10.0,51.0,165.0,165.0,13.0,8.0,20.0,9.0,10.0,44.0,242.0,243.0,12.0,7.0,21.0,9.0,11.0,57.0,99.0,99.0,11.0,7.0,17.0,7.0,10.0,35.0,139.0,139.0,8.0,8.0,21.0,9.0,10.0,42.0,12.0,11.0,5.0,6.0,6.0,5.0,6.0,6.0
2014-01-29T14:05:26.851961,447.0,299.0,13.0,6.0,23.0,10.0,9.0,62.0,470.0,442.0,13.0,7.0,21.0,9.0,10.0,59.0,165.0,162.0,13.0,6.0,20.0,7.0,10.0,50.0,165.0,165.0,12.0,7.0,19.0,10.0,11.0,43.0,241.0,243.0,12.0,7.0,22.0,10.0,10.0,57.0,99.0,98.0,11.0,7.0,17.0,8.0,10.0,33.0,139.0,138.0,11.0,5.0,20.0,10.0,11.0,42.0,12.0,17.0,5.0,5.0,6.0,6.0,4.0,5.0
2014-01-29T14:05:26.857593,447.0,301.0,13.0,7.0,25.0,11.0,9.0,63.0,470.0,444.0,15.0,8.0,24.0,10.0,9.0,58.0,164.0,163.0,13.0,8.0,22.0,10.0,11.0,50.0,165.0,166.0,11.0,7.0,22.0,10.0,10.0,43.0,239.0,243.0,12.0,8.0,23.0,10.0,9.0,57.0,98.0,99.0,11.0,10.0,18.0,10.0,9.0,34.0,139.0,139.0,13.0,6.0,22.0,7.0,11.0,42.0,12.0,10.0,6.0,6.0,3.0,10.0,5.0,5.0
