2014-01-29T14:04:30.643768,86.0,51.0,16.0,6.0,23.0,12.0,23.0,66.0,23.0,18.0,10.0,7.0,11.0,8.0,12.0,16.0,70.0,42.0,15.0,6.0,25.0,13.0,23.0,63.0,72.0,43.0,17.0,8.0,25.0,12.0,22.0,61.0,82.0,46.0,16.0,7.0,26.0,12.0,24.0,70.0,46.0,33.0,15.0,7.0,22.0,11.0,20.0,37.0,64.0,40.0,16.0,8.0,24.0,13.0,22.0,55.0,9.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0
2014-01-29T14:04:30.665352,87.0,49.0,14.0,7.0,24.0,13.0,22.0,65.0,23.0,18.0,10.0,6.0,12.0,9.0,11.0,15.0,71.0,41.0,15.0,7.0,23.0,12.0,23.0,62.0,73.0,43.0,16.0,7.0,25.0,12.0,23.0,61.0,84.0,46.0,17.0,7.0,25.0,13.0,24.0,71.0,46.0,32.0,15.0,7.0,23.0,12.0,20.0,37.0,64.0,39.0,16.0,7.0,24.0,13.0,22.0,55.0,9.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0
2014-01-29T14:04:30.667370,87.0,49.0,17.0,7.0,23.0,13.0,23.0,65.0,23.0,19.0,9.0,6.0,11.0,8.0,12.0,16.0,71.0,41.0,16.0,7.0,25.0,12.0,23.0,63.0,73.0,42.0,16.0,7.0,24.0,13.0,23.0,62.0,83.0,46.0,17.0,7.0,24.0,12.0,24.0,71.0,48.0,33.0,14.0,6.0,22.0,12.0,21.0,37.0,65.0,40.0,16.0,6.0,24.0,13.0,23.0,54.0,9.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0
2014-01-29T14:04:30.671670,68.0,49.0,16.0,5.0,25.0,13.0,22.0,63.0,23.0,18.0,10.0,7.0,11.0,10.0,12.0,15.0,55.0,40.0,19.0,4.0,25.0,14.0,23.0,58.0,72.0,40.0,19.0,2.0,24.0,12.0,22.0,57.0,65.0,45.0,13.0,0.0,27.0,14.0,0.0,0.0,39.0,28.0,12.0,5.0,22.0,13.0,20.0,34.0,65.0,40.0,15.0,7.0,24.0,0.0,23.0,54.0,8.0,9.0,6.0,5.0,6.0,7.0,7.0,7.0
2014-01-29T14:04:30.673924,67.0,50.0,15.0,4.0,19.0,12.0,22.0,62.0,16.0,17.0,9.0,6.0,11.0,9.0,11.0,12.0,55.0,39.0,14.0,4.0,25.0,14.0,23.0,58.0,57.0,38.0,13.0,5.0,26.0,13.0,23.0,57.0,61.0,45.0,14.0,4.0,27.0,15.0,23.0,65.0,38.0,33.0,13.0,5.0,22.0,12.0,20.0,34.0,51.0,38.0,14.0,5.0,26.0,13.0,22.0,49.0,9.0,7.0,6.0,5.0,6.0,6.0,7.0,5.0
2014-01-29T14:04:30.677112,64.0,50.0,14.0,4.0,25.0,21.0,19.0,64.0,21.0,14.0,9.0,5.0,10.0,11.0,11.0,12.0,53.0,41.0,14.0,5.0,24.0,19.0,23.0,58.0,55.0,40.0,14.0,4.0,26.0,20.0,22.0,58.0,65.0,45.0,13.0,5.0,28.0,16.0,23.0,67.0,38.0,32.0,13.0,5.0,23.0,20.0,19.0,34.0,52.0,37.0,14.0,5.0,25.0,19.0,22.0,46.0,8.0,7.0,5.0,6.0,7.0,6.0,6.0,11.0
2014-01-29T14:04:30.680312,73.0,56.0,14.0,5.0,26.0,19.0,20.0,63.0,18.0,15.0,8.0,7.0,11.0,10.0,11.0,11.0,57.0,41.0,14.0,5.0,24.0,19.0,23.0,59.0,61.0,40.0,14.0,6.0,26.0,18.0,23.0,67.0,65.0,47.0,15.0,5.0,27.0,17.0,23.0,66.0,40.0,32.0,14.0,6.0,24.0,17.0,20.0,37.0,56.0,37.0,13.0,12.0,19.0,18.0,22.0,52.0,9.0,8.0,6.0,5.0,7.0,7.0,7.0,6.0
2014-01-29T14:04:30.683599,71.0,51.0,14.0,5.0,24.0,18.0,21.0,64.0,19.0,13.0,10.0,6.0,10.0,9.0,11.0,12.0,69.0,44.0,15.0,5.0,25.0,18.0,23.0,59.0,58.0,40.0,12.0,4.0,27.0,18.0,23.0,58.0,69.0,50.0,14.0,5.0,27.0,19.0,23.0,66.0,39.0,31.0,13.0,4.0,22.0,16.0,19.0,34.0,55.0,39.0,13.0,5.0,24.0,17.0,22.0,50.0,7.0,6.0,6.0,12.0,6.0,7.0,7.0,4.0
2014-01-29T14:04:30.686898,66.0,53.0,16.0,6.0,25.0,19.0,23.0,64.0,16.0,14.0,9.0,6.0,10.0,10.0,11.0,12.0,55.0,42.0,13.0,4.0,25.0,18.0,22.0,58.0,55.0,41.0,14.0,5.0,25.0,19.0,21.0,62.0,59.0,46.0,14.0,6.0,27.0,19.0,23.0,66.0,41.0,32.0,13.0,6.0,22.0,16.0,19.0,36.0,53.0,43.0,15.0,6.0,17.0,17.0,22.0,52.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0
2014-01-29T14:04:30.690119,61.0,47.0,13.0,8.0,25.0,19.0,22.0,64.0,18.0,15.0,9.0,7.0,10.0,10.0,11.0,12.0,51.0,37.0,13.0,5.0,25.0,18.0,22.0,58.0,52.0,41.0,14.0,4.0,27.0,18.0,23.0,59.0,58.0,42.0,14.0,5.0,27.0,19.0,23.0,66.0,35.0,31.0,14.0,6.0,30.0,15.0,19.0,35.0,47.0,36.0,13.0,4.0,25.0,17.0,22.0,52.0,8.0,7.0,6.0,5.0,7.0,7.0,7.0,6.0
